id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
542696394805692230,Coqueto piso de 2 dormitorios y 2 baños,437190421,Larc,Centro,Justicia,40.42045,-3.69982,Entire home/apt,300.0,30,0,,,1,358,0,
32017580,"Espaciosa hab c/2 camas dobles,1 single(baño y TV)",238372410,Marta Ines,Centro,Universidad,40.4204,-3.70288,Private room,44.0,1,154,2025-03-03,2.08,7,1,26,
35908460,"Vistas de Madrid, muy cerca del centro",270083431,Aleeee,Puente de Vallecas,Numancia,40.40277,-3.65907,Private room,,3,0,,,2,0,0,
762125863359182611,"Blueground | Chamberi, in the heart of Madrid",434208714,Blueground,Chamberí,Rios Rosas,40.4387338,-3.7007794,Entire home/apt,221.0,30,3,2024-06-21,0.11,247,5,1,
1116495258411802854,We Madrid Casa Duque,59209486,Sonia,Arganzuela,Imperial,40.41294,-3.71883,Entire home/apt,152.0,3,0,,,2,18,0,2020/31595
528672255937212285,Stylish | high-speed internet | coworking | Gym,438136382,Home Club,Tetuán,Castillejos,40.460503,-3.694755,Entire home/apt,108.0,30,0,,,334,289,0,
1332655040191122322,"Luminosa habitación para dos, bien comunicada",672495870,Tsvetana,Carabanchel,Puerta Bonita,40.3764928,-3.7367447,Private room,35.0,1,4,2025-02-23,3.64,2,360,4,
1020213127926770131,Esteban Mora Apartment,50887257,Houxury,Ciudad Lineal,San Pascual,40.440339515329576,-3.653338824189305,Entire home/apt,54.0,30,2,2024-09-06,0.15,18,57,1,
1167977065730807840,Waou Malasaña VI - Alquiler Corta Duración,430264712,Emilio,Centro,Universidad,40.4266,-3.70402,Entire home/apt,188.0,1,3,2025-01-27,0.34,68,4,3,
548957029678078796,Apartamento Carretas 201,26255620,Carretas Apartments,Centro,Cortes,40.41445,-3.70255,Entire home/apt,172.0,3,0,,,6,171,0,VT-1888
26480104,lucido y tranquilo,81140224,Lucía,Chamartín,Ciudad Jardín,40.44963,-3.67164,Private room,58.0,4,14,2024-11-03,0.21,1,363,4,
945744378610248837,Puerta del Sol 6,528484875,Anya,Centro,Sol,40.4164197,-3.7052392,Entire home/apt,139.0,3,26,2025-02-09,1.42,2,72,18,
1067249097654253125,City center 3 br - Tirso Apartment,596469,Gabriel,Centro,Embajadores,40.41209,-3.70682,Entire home/apt,243.0,1,17,2025-02-23,1.36,29,279,16,
1213740936569188951,Estupendo apartamento  de temporada en Madrid,79020953,Isabel,Carabanchel,Opañel,40.38600000803496,-3.718985777277923,Entire home/apt,97.0,2,0,,,6,83,0,
893997218021854824,Habitación individual 105,514227840,Andrea,Hortaleza,Canillas,40.4642787,-3.649709699999999,Private room,26.0,90,1,2023-10-31,0.06,14,161,0,
1201414695865895931,La casa de Simón,135056044,Larisa,Ciudad Lineal,Costillares,40.47665347636435,-3.666207171463013,Entire home/apt,105.0,30,0,,,1,0,0,
1299263828045994344,Malasaña I,250507434,Amura Home,Centro,Universidad,40.4261817,-3.7057725,Entire home/apt,125.0,20,0,,,18,301,0,
1099388519527504134,Green garden deluxe,52530675,Esther,Usera,Orcasur,40.3806727,-3.6934337,Entire home/apt,89.0,4,5,2025-01-03,0.41,45,160,5,
34596681,Habitación Madrid Final Champions League,161895412,Sergio,Puente de Vallecas,Palomeras Bajas,40.38871,-3.66037,Private room,350.0,1,0,,,1,365,0,
34568392,Spacious and elegant private room,60756924,Rob,Ciudad Lineal,Pueblo Nuevo,40.4311,-3.64269,Private room,,2,3,2019-10-04,0.05,1,0,0,
50811470,Precioso Loft en Madrid - Goya - WiZink Center,79538601,Lorenzo,Salamanca,Fuente del Berro,40.42326,-3.66727,Entire home/apt,89.0,2,324,2025-02-21,7.36,5,204,99,VT-12419
694662539597038131,Preciosa y amplia habitación en Madrid centro,242792995,Nicolas,Centro,Embajadores,40.409470762224736,-3.698339089751244,Private room,103.0,2,2,2024-10-24,0.09,3,340,1,
1321688069813069449,Apartamento en Cibeles / cortes,54623373,Lara,Centro,Cortes,40.41826,-3.69559,Entire home/apt,111.0,4,0,,,16,52,0,
53602913,APARTAMENTO MUY LUMINOSO 2HAB EN CUATRO CAMINOS,9885245,My Mad Madrid,Tetuán,Cuatro Caminos,40.44713,-3.70146,Entire home/apt,65.0,31,15,2024-12-15,0.38,62,265,1,
1192575722342010370,Ana de Austria II,438136382,Home Club,Hortaleza,Valdefuentes,40.49303,-3.65664,Entire home/apt,79.0,1,0,,,334,0,0,
934925450475858867,Modern and Luxurious Apartment- Santiago Bernabéu,204028288,Ignacio,Tetuán,Bellas Vistas,40.451017214668894,-3.7052874121643,Entire home/apt,158.0,1,61,2025-02-28,3.22,8,339,48,
685147536966422498,M134 Apartment in Magdalena,471977881,Rodrigo,Centro,Embajadores,40.41202,-3.70225,Entire home/apt,64.0,30,0,,,120,36,0,
1288434287419025092,Apartamento Barrafón Derecha,558503305,Carlos,Latina,Puerta del Angel,40.41199,-3.73265,Entire home/apt,57.0,1,24,2025-02-25,7.27,6,269,24,
1218619499483200378,Cenote - 3 bedrooms in Ibiza,346367515,Ukio,Retiro,Ibiza,40.41596092160113,-3.676143221303263,Entire home/apt,150.0,31,0,,,341,204,0,
656368734548045778,Precioso Estudio Entero,465868949,Leticia Mabel,Salamanca,Fuente del Berro,40.42336,-3.66763,Entire home/apt,,2,6,2023-10-01,0.19,1,0,0,
834892809849564613,Habitación privada cerca de Caja Mágica y Centro,344251208,Dayana,Usera,San Fermín,40.3686223,-3.689044,Private room,27.0,2,75,2025-02-03,3.08,2,56,38,06712117G
16961066,PARK Lane Madrid Center,5144517,Fernando Swindontravelers,Salamanca,Recoletos,40.42526,-3.68927,Entire home/apt,262.0,5,9,2024-10-06,0.1,10,0,3,
1047063748167214433,"Bright apartment in La Latina, in front of Rastro",29910114,Sergio,Centro,Embajadores,40.410798191808254,-3.708237410693288,Entire home/apt,106.0,32,38,2025-03-01,3.8,4,1,38,
35089324,HABITACIONES FINAL CHAMPIONS METROPOLITANO,264103431,Marta,Moratalaz,Vinateros,40.40856,-3.64227,Private room,,1,0,,,1,0,0,
52876734,La Latina-centro Madrid,428098914,Gloria Irene,Centro,Embajadores,40.40838049049197,-3.705720245051217,Private room,35.0,1,154,2025-02-27,3.77,2,289,60,
902600478665839801,Apartamento Bielsa 2 Madrid Río,145123279,Victor,Usera,Moscardó,40.38829,-3.70076,Entire home/apt,90.0,3,29,2025-01-28,1.39,11,302,20,
1047620588995368315,Encanto y Elegancia en el Corazón de Madrid,21119380,Diego,Arganzuela,Imperial,40.41271999986464,-3.720394894480705,Entire home/apt,135.0,2,59,2025-03-03,4.62,2,189,57,0000
617986179054921417,Habitacion en Pza Cascorro. Latina Tv-Acc-Wifi 2,452511952,Ildefonso,Centro,Embajadores,40.40746,-3.70832,Private room,75.0,3,37,2025-01-04,1.07,2,52,7,
37204248,Double bedroom in Madrid,57548030,Carlos,Moncloa - Aravaca,Argüelles,40.4263,-3.71894,Private room,,1,11,2020-02-02,0.16,3,0,0,
1289357032196813333,Opera apartamento completo,662034203,Jose Vicente,Centro,Sol,40.41746876825509,-3.707864284515381,Entire home/apt,98.0,1,4,2025-02-15,2.45,5,201,4,
682392239671397953,CAMA EN HABITACIÓN COMPARTIDA 6 HUESPEDES HOMBRES,453229690,LaPacha Hostel,Centro,Universidad,40.42243,-3.70298,Shared room,29.0,1,18,2025-01-25,0.59,12,361,7,
40348376,"Private bathroom,",311554565,Madridcito,Centro,Sol,40.41797,-3.70244,Private room,,2,0,,,5,0,0,
1075981778372193233,Malasaña X calle Barceló 4BR 4BH,217067249,Jorge,Centro,Universidad,40.42564957515359,-3.7020301003282072,Entire home/apt,395.0,2,17,2025-02-16,1.83,73,240,17,
15922934,Flamingo Vintage Salamanca,5144517,Fernando Swindontravelers,Salamanca,Castellana,40.43153,-3.6857,Entire home/apt,140.0,5,17,2025-02-17,0.17,10,125,10,
20564589,Fernando VI 10,6509657,Fernando,Centro,Justicia,40.42547,-3.69517,Entire home/apt,,1,0,,,1,0,0,
23737302,Charming Sol Attic,157660074,Ritha,Centro,Embajadores,40.41284,-3.70206,Entire home/apt,90.0,1,281,2025-02-14,3.31,1,324,13,VT-8272
1013021219583397135,Madrid Rio,543337596,Alberto Daniel,Carabanchel,Opañel,40.39483,-3.72093,Private room,,5,1,2024-12-02,0.3,1,89,1,
1356786373871366955,A 15 minutos de metro Atocha,501927198,Sherezadhe,Puente de Vallecas,Numancia,40.39304408457413,-3.658768325965018,Private room,18.0,8,0,,,3,19,0,
32949914,Prado 2D,247181936,Dlimex,Centro,Cortes,40.41268,-3.69568,Entire home/apt,121.0,3,252,2025-02-27,3.49,1,141,52,
1199162133411870639,Apartamento en Centro Madrid,354770399,Ramon Luis,Centro,Cortes,40.4161745,-3.7003084,Entire home/apt,281.0,1,1,2024-09-22,0.18,4,270,1,
18039199,Habitación Doble cerca del Retiro,124105329,Katherin,Retiro,Pacífico,40.40536,-3.67626,Private room,,1,2,2017-04-30,0.02,1,0,0,
812232853758633520,Delirante Apartamento cerca Cibeles,40877988,Raul,Centro,Cortes,40.419018037366,-3.698101318776861,Entire home/apt,114.0,1,114,2025-03-02,4.58,128,221,52,
660095984349264205,Apartamento en el centro de Madrid,264037527,Fredy Renato,Centro,Universidad,40.42672,-3.70177,Entire home/apt,75.0,2,194,2025-03-12,6.18,3,0,66,
31958726,"Bonita , limpia y confortable habitación",80522791,Silvia,Ciudad Lineal,Quintana,40.4388,-3.64605,Private room,52.0,2,48,2022-11-20,0.65,1,114,0,
21212218,UNIQUE & REFURBISHED - 2BR 2BTH - ATOCHA ARTE,87675124,Pedro,Arganzuela,Palos de Moguer,40.40579,-3.6956,Entire home/apt,285.0,1,282,2025-02-21,3.12,1,277,50,VT-5058
13777389,Piso de 2 dormitorios y 2 baños en Madrid Lavapies,5756870,Benjamin,Centro,Embajadores,40.40994,-3.70469,Entire home/apt,,3,0,,,1,0,0,
1097714872027464270,Private room in renovated apartm,405414680,Andrea,Puente de Vallecas,Palomeras Sureste,40.37844,-3.6505,Private room,,3,1,2024-09-06,0.16,1,9,1,
607851709430620279,"Apartamentos  Bernabeu - Castellana, 4*B",199943183,Enrique,Tetuán,Cuatro Caminos,40.45418,-3.70012,Entire home/apt,102.0,2,61,2024-11-03,1.75,15,251,22,
1340746194831711426,Mandala,510840680,Jose Gregorio,Moratalaz,Media Legua,40.4149725,-3.6568711,Private room,54.0,3,0,,,3,334,0,
940401387826085627,Friendly 5,133735890,David,Usera,Moscardó,40.388432617306165,-3.7009381502866745,Private room,26.0,30,25,2024-11-01,1.29,3,56,3,
1153451400777704240,Ferraz-72-5,576464572,Maria Mercedes,Moncloa - Aravaca,Argüelles,40.42965312055889,-3.719128623037512,Private room,,15,1,2024-07-30,0.14,168,0,1,
52662839,Aranda - 2 bedrooms in Goya,346367515,Ukio,Salamanca,Lista,40.42876,-3.67279,Entire home/apt,,31,0,,,341,0,0,
1020308284025274110,habitación ideal descanso,157516856,Laura,Centro,Universidad,40.42723,-3.70997,Private room,,20,2,2024-12-31,0.37,3,0,2,
13134531,Siéntete como en casa en Chueca,11805341,Sara,Centro,Justicia,40.42108,-3.69908,Entire home/apt,,2,19,2016-12-12,0.18,1,0,0,
1246389644043585920,Airbnb perfecto para explorar Madrid,552745895,Juan Pablo,Puente de Vallecas,San Diego,40.39582,-3.66785,Entire home/apt,99.0,1,55,2025-02-25,9.76,3,0,55,
39407364,🏵Malasaña Perfect Flat / Stylish and Neat,302691021,Yolanda,Centro,Universidad,40.426,-3.70625,Entire home/apt,202.0,1,160,2025-03-04,2.44,1,100,58,
10988872,Madrid Luxe Apartment -7 subway stops from Sol,56631881,Isabel,Ciudad Lineal,Pueblo Nuevo,40.42832213602655,-3.640939338489121,Entire home/apt,149.0,2,38,2025-03-09,3.2,1,282,38,
784559659377978928,Jaime el Conquistador Apartment,325163963,Tourist,Arganzuela,Chopera,40.39662211385455,-3.697654712782676,Entire home/apt,70.0,1,57,2025-02-06,2.44,24,272,35,
1252168651901297519,Habitación en urbanización. Pinar de Chamartín,35898765,Javier,Ciudad Lineal,Costillares,40.4804096,-3.6647835,Private room,32.0,21,2,2024-12-21,0.46,1,299,2,
643264246131911077,"Habitacion privada en el centro,Gran Via de Madrid",429521299,Marli,Centro,Sol,40.41858,-3.69995,Private room,60.0,2,8,2024-07-14,0.24,16,183,4,
30575203,Habitación en Bernabeu con baño privado,62422731,Jesús,Tetuán,Cuatro Caminos,40.45319,-3.69936,Private room,,1,2,2019-01-02,0.03,2,0,0,
1313049308953690336,Relax,667278530,Francisca,Villaverde,Los Angeles,40.35933,-3.69741,Private room,,30,0,,,1,362,0,
1084806444633808581,Acogedor edificio-4 apartamentos,394938081,Homelikes,Carabanchel,Vista Alegre,40.3900805,-3.7356132,Entire home/apt,1037.0,1,1,2024-03-10,0.08,5,299,1,
